data;soma;Agua_Grande;Aldeia_Campista;Alvorada;Areia_Branca;Ari_Franco;Baependi;Barra;Boca_do_Mato;Botafogo;Bras_de_Pina_13kV;Bras_de_Pina_25kV;Brisamar;Cachambi;Cachamorra;Camara;Camerino_1;Camerino_2;Campo_Marte_13kV;Campo_Marte_25kV;Carmari;Cascadura_13kV;Cascadura_25kV;Caxias;Centenario;Coelho_da_Rocha;Colegio;Comendador_Soares;Copacabana;Cosmos;Curicica;Democraticos;Eldorado;Esperanca_13kV;Esperanca_25kV;Fontinele;Fundao;Gardenia;Governador;Guadalupe;Guanabara;Humaita;Influencia;Inmetro;Itaguai;Itapeba;Jaboatao;Jardim_Botanico;Leblon;Leme;Leopoldo;Mackenzie;Marapicu;Mato_Alto;Maturaca;Mena_Barreto;Meriti_13kV;Meriti_25kV;Nova_Iguacu_13kV;Nova_Iguacu_13kV;Paciencia;Padre_Miguel;Pavuna;Pedro_Ernesto;Piedade;Porta_Dagua_13kV;Porta_Dagua_25kV;Posto_Seis;Queimados;Ramos;Recreio;Retiro;Rio_Comprido;Rocha_Freire;Rosali;Samaritano;Santa_Cecilia;Santa_Clara;Santa_Luzia;Santissimo;Santo_Antonio_1;Santo_Antonio_2;Sao_Conrado;Sao_Joao;Sapucaia;Sarapui;Saudade;Seropedica;Taquara;Terra_Nova;Tres_Rios_13kV;Tres_Rios_25kV;Triagem_13kV;Triagem_25kV;Trovao;Turiacu;Uruguai;Vigario;Vigario_Geral;Vila_Valqueire;Vilar_dos_Teles;Volta_Redonda_13kV;Volta_Redonda_25kV;Washington_Luis;Zona_Industrial
2014-03-01;2722380.03;25283.4;31877.37;44432.04;56598;44483.71;43050.55;37174.82;31512.6;31142.17;28629;1358;8712.81;55177.54;39466.12;56644.29;11955;21087;24731.68;13663.78;23086.18;46062.65;5010.57;44442.81;20897.78;24040.13;29253;35845.41;25595;36282.99;53723.4;25456.22;4548.22;43958;23195;19568;11550;0;25795.5;36500.97;29526.39;17435.05;0;11374.26;16591;32127.98;46938.85;41889.18;31197.25;15257.88;24308.51;21153.9;19214.25;22419;25325.1;53507.53;25612.97;3265.07;39289.19;11792.13;0;39305.57;30339.23;30487.09;29770;64887;2648;39776.26;23537.1;27589.32;27976.77;20546;41374.65;19683.78;51099.93;16026.9;14887;22764.65;22929.56;30330.5;23443.77;25466.47;23727.88;23324;3617.16;35064.1;6918.17;17452.59;41755;29619;12501.15;19963.45;25513.9;2297.17;27830.12;29933;22649.54;4314.9;33018.45;27966;22912.56;23054.3;6606.07;34901;12553.83
2014-04-01;2325742.27;22754;27380.69;39128.15;47308.13;37023.3;36419.84;30448.41;26314;26651.51;22919.65;1726.44;7063.63;37861.83;33556.82;47324.22;10963.27;20182.29;21215.61;13442.43;20447.97;40789.5;6351.58;37241.94;18309.63;21362.56;24582.84;29607.79;21625.01;31408.77;45912.05;21885.68;4169.29;37360.89;20534.06;17844;10320;0;22428.46;31609.84;24945.25;14591.7;0;10008.31;14432.14;29202.55;39769.02;28553.49;27018.81;13110.73;18944.91;18975.61;16582.08;20322;20812.17;44551.85;22001.54;2804.7;33827.88;6961.8;0;33005.02;25099.64;28724.08;22770;53579;2003;33671;23003.95;21743.45;22605.7;18616;32353.01;15251.93;44670.17;13584.29;14879;20080.85;20315.04;25459.47;20864.95;22656.18;20620.76;20402;3320.13;30198.4;6595.73;22682.39;36747;24617;11190.72;17929.41;22107.25;1081.71;23635.32;25483;17731.87;4343.07;32269.68;22666;19165.91;21106.21;4580.82;28100.85;13338.7
2014-05-01;2159151.55;18920;24902.99;36586.63;39403.43;32607.02;34343.28;28388.14;23143;25602.76;20961.39;1560.7;6957;35938.09;30362.13;42376.06;12167;19924;17016.1;14283.44;20035.94;36651.96;5988.72;35004.43;18938.72;26859;22388.47;26791.41;19709;28545.9;43376;21010;3947.59;32999.6;19034.17;17204;9720;0;20409;29817.69;22569.41;14411.52;0;9183.08;13078;27171.77;36912.45;27727.55;24239.41;12558.11;17076.62;18850.42;14437.38;18688;20548.73;40220.81;16104.67;6776.98;33307.14;10442.01;0;29590.16;24119;25587.05;20657;49648;1658.5;31511.83;17136.54;21395.58;22902.59;17980;31396.48;14428.96;36083.22;12891.7;15126;18604.98;20457.63;23612.64;21097.6;20153.04;19453.23;17925;3312.87;26958.91;5995.29;21076.18;33400;23116;11479.91;18416.03;19163.6;1109.82;22844.23;22068;16254.59;4335.96;27096.48;20689;15690.11;20088.56;5667.71;24447.74;14345
2014-06-01;1992611.71;16689;21349.44;33451.01;35838.02;29634.98;31741.52;25704.89;21170;22984.37;19368.32;1442.09;5922.58;32830.23;27927.11;38822.35;9719;17525.47;19459.48;12512.96;18363.37;34478.56;5618.49;32363.67;18789.62;24807;20485.77;24904.53;18359;26821.47;38146.5;18076.53;3617.05;32790.22;19305.72;16231;8100;0;19464.38;28156.65;20632.63;13476.72;0;8708.73;12461;24865.94;32878.4;25847;23017.31;12493.95;16895.27;16299.48;13602.83;16400.27;19691.2;36934.09;16478.11;5757.26;29636;8045;0;26349.83;22285.96;23231.24;19129;46766;1676.5;30417.53;18265.39;18976.01;20353.38;17502;28836.56;14184.7;33268.74;12092.42;14471;17024.64;17502.61;22269.18;18123.95;19320.38;18245.39;16448.46;3066.73;25544.51;6524.73;19274.47;30301;21233;10633.28;17751.42;18489.9;1108.97;20444.39;19491;15571.91;3904.7;23953.88;18831;14349.8;18724.3;5827.7;21159.73;12590.93
2014-07-01;1995079.68;16320;21751.02;35298.19;35301.67;29543.06;30363.88;25623.8;20918;19219.01;19213.38;1430.55;5879.44;32269.43;27720.66;38457.36;11598;18936;18554.11;13676.46;18519.74;34569.35;5750.08;31521.64;19378;24458;20828.28;24580.42;18525;27214.67;40765.48;16573.73;3821.52;32548.2;18488.7;16800;8790;0;18974.18;26673.89;20481.35;16217.24;2756.95;8823.69;12251;25084;32870.72;25084.5;23517.74;12452.25;16604.35;17147.98;13563.32;16211;19088.43;36035.74;15380.95;5187.43;29730.66;7755.5;0;24463.88;21161.6;23196.53;18735;45503;1524;29493.33;20757.25;19695.7;20353.38;17819;28850.87;14774.87;32337.14;11923.12;15794;17458.55;18764.82;22527.03;19942.76;19534.35;18701.22;15364.6;2552.9;25250.5;6380.35;20278.76;30169;21126;11181.02;18170.12;18742.25;1161.04;19339.45;19989;15196.52;4413.34;23843.88;18548;13942.37;19129.43;6659.04;20546.1;12685
2014-08-01;2003582.81;16504;22353.22;35241.49;35166.84;30024.59;32876.55;27033.1;21009;15959.64;19689.87;1466.03;6248.32;32713.66;28087.99;38449.15;10733;18946;20283.56;12861.99;18661.03;34978.52;5427.54;31476.34;19794.86;24913;20945.81;25263.82;22599;26607.86;40326.05;17076.3;4845.89;30712.83;15687.65;16929;9570;0;18989.03;27602.93;20465.97;18399.52;2945;8750.41;12366;22139.35;33595.97;25008.46;25867.04;11636.33;16744.99;16667.92;13484.83;18075.08;19878.77;36159.2;15477.85;4204.19;30021.92;6866.5;1844.24;27162.31;22873.97;25022.24;18921;46165;2456.46;20955.73;21366.96;19834.09;20769.15;18036;28805.95;13606.21;32657.73;11819.39;16361;17546.75;18555.13;21835.25;18408.25;19890.31;18598.1;14471;2240.63;26048;6219.64;17525.24;30831;20995;11281.12;19082.47;19105.51;1230.29;18843.09;19554;14488.29;4218.19;24215.15;18972;14320.36;19477.66;6591.35;20985.09;12585.75
2014-09-01;2132169.76;18189;23743.76;36634.17;38581.76;32341.54;33565.86;30008.24;22199.63;16317.14;21048.47;1567.18;6792.87;35349.26;30260.91;41126.21;11169;19977;21002.83;12505.96;20116.08;38631.53;5298.7;34390.61;19580.72;27290;22899.81;27193.54;23135;27442.86;43431.84;19720.25;5088.3;29383.83;17994.51;17551.07;10492.64;0;19927.66;28305.09;22640.9;18953.41;2842;9344.69;13227;22753.21;36119.71;26025.41;25894.3;11869.43;17860.37;18045.84;14271.11;18776;20233.23;39968.95;17174.22;4396.54;33206.3;9470.53;5501.94;29732.7;24523.04;25116.43;21110;47432;2927.19;24388.26;22947.31;21329.73;21843.14;18231;29352.79;14785.46;34457.59;12064.05;16430;19146.07;19971.1;21561.51;19579.06;20962.23;18754.54;17339;2751.88;27257.17;6291.43;18822.1;33388;20675;11996.84;19656.2;19396.71;2081.22;21705.3;21287;14965.06;4209.97;27679.7;17596;15911.52;20480.81;7222.24;26553.5;9428
2014-10-01;2334489.63;21321;26686.97;39083.86;43479.74;36118.7;34019.02;31486.04;24856;17762.84;23820.56;1773.58;6912.83;37501.39;33556.4;46860.58;11761;20928;22444.18;13569.45;21178.29;42849.79;5228.57;37472.85;20958.34;29826;25110.17;30097.36;21209;27923.6;47395.67;21486.07;5020.66;29293.13;20039.25;19000;11180;0;21767.12;32266.69;24720.32;21509.84;3058;10174.39;14303;24055.08;39083.74;27661.23;26530.97;12992.45;19941.73;19678.96;15656.85;20417;23080.89;43806.86;22101.12;4553.75;36960;12894;12623.33;33480.94;26447.74;29644.78;25460;52859;5826.82;27799.24;24899.41;19699.4;23588.54;19534;33509.58;13663.34;37893.13;12693.03;17287;20500.8;24763.09;23418.39;20946.27;22556.87;19354.36;19637;2940.4;29780.66;6883.56;20423.86;35556;22526;13147.33;20863.71;22189.18;1807.4;23728.94;23682;17316.29;4437.54;27935.62;19432.92;17851.6;22221.55;7546.07;30165.12;9543
2014-11-01;2406881.65;21560;27549.02;40928.05;44434.37;37455.1;36369.12;33329.29;26020;20569.72;24177.86;1800.18;7471.15;37912.61;34851.12;49064.72;11353;20036;21810.03;13921.48;22012.8;42559.36;5311.44;39554.36;19701.5;30513;25381.43;30474.32;20322;27071.02;48257.29;22377.1;4228.11;30900;19609.25;18690;11171;0;23616.08;34561.5;25201.78;19972.94;3017.36;10550.47;14821;26221.58;40282.88;29095.09;25968.18;13209.94;20848.59;19114.66;16885.03;20506;24938.53;45269.92;23845;5295.55;37970.97;12045.47;15540.57;33593.7;26336.51;30944.58;27600;58198;8325.79;31946.84;23271.42;20527.77;25095.42;18989;34987.81;16365;38598.23;12937;16227;22797.96;21245.51;25368.04;20021.11;22084.09;20645.77;20646;2728.61;30917.81;6534.39;21847.2;37315;24254;12696.42;20128.07;23037.22;898.32;24601.19;24805;18892.98;4285.33;28441.04;23259.29;17638.83;22119.49;7168.88;30985.36;10048.77
2014-12-01;2785560.92;25929.97;33739.3;44895.53;51998.77;44141.06;42726.74;38046.9;31717;30574.05;28890.13;2151.04;8388.93;44889.66;41188.55;59318.66;12858.34;22181.02;24889.7;13273.24;27054.38;51195.99;4702.03;46621.87;21036.14;36018;31323.56;37536.74;24679;29752.99;56312.02;25825.99;4735.47;32442;24128.63;20259;11493.68;0;27135.35;40432.86;31121.22;18600.83;3412;11783.06;17246;29531.63;47069.02;33973.32;30552.85;15306.76;24091.99;18785.45;19790.8;21565.83;29158.48;55548.04;29638.06;6423.88;43006.16;13323.16;24363.22;40579.81;31898.75;32754.26;31990;63725;7605.43;33651.26;26479.79;28464.76;29120.61;21413;40240;17782.44;45894.55;17443.43;18084;26072.08;22584.92;29453.71;22068.35;24581.52;24548.9;23312;2821.79;38638.88;6600.99;24440.78;44928;28911;13424.48;20758.13;26299.73;1762.59;28025.6;29715;23157.06;4601.5;30589.34;25909;20174.43;24069.83;6831.86;34724.37;10651.96
2015-01-01;3077644.85;29486;39283.16;51325.36;55003.98;50223.49;48516;44691.21;35764;33635.07;31789.76;2364.21;9470.87;49910.54;45695.76;64079.76;12876.48;27978.84;27156.86;13029.06;28916.17;55226.1;5790.95;49430.24;22882.56;39890;36896.84;40167.85;30890;31701.84;61994.96;30072.67;5516.3;33605.3;25451.16;20721;12913.15;0;29393.24;43151.15;34763.24;20912.21;3520.87;12300.81;19208;35388.69;51415.76;38107.2;34603.62;17889.15;26635.08;19778.2;21013.49;22903.47;32048.08;59545.95;31453.35;5922.9;46680.87;14543.57;29949;43469.05;35991.57;36716;35931.1;70002;5571.5;40958.92;32043.2;30613.17;34560.48;21651;45640.57;18120.42;49152.84;20373.81;18089;27714.4;25390.59;34501.52;23805.99;26904.33;28195.44;26470;3083.39;39858.61;7016.82;27055.95;51195;31415;13842.44;21494.13;30058.19;3685.51;30070.98;32292;25027.43;4936.07;33484.69;30155;22830.09;25180.05;7794;37950.56;11876.64
2015-02-01;2544870.26;23426;29221.25;45314.85;43888.05;40366.3;41732;45870.39;28961;30236.22;25717.92;1912.64;7765;41256.45;37717.89;53558.9;11331.5;21555.5;22108.77;10767.5;23878.85;44183.06;5845.68;39909.99;18042.24;32931;30707.85;33885.06;24819.01;25028.99;49337.44;22453.99;4816.97;29465.55;21784.29;17348;10968.92;4979.12;24532.12;35726.94;29514.06;16077.02;2938;10787.52;16135;29046.23;42785.39;32931.73;27241.44;14521.89;21592.69;16897.85;16728.21;20884.86;24337.24;47596.23;25698.55;3597.19;37376.08;9409;24595.37;34436.12;29825.37;30765.02;28602.27;55273;4841.98;33462.84;29090.5;27516.39;27660.51;18107;37500.07;12844.85;39360.22;15835.55;14701.75;23171.25;21383.26;26936.81;20276.62;22579.99;23550.83;20476.4;2563.61;33245.23;6140.68;22514.48;40609;25387.28;12153.67;19163.47;26359.87;3415.56;25323.2;26133;22584.27;4112.37;28688.5;26190;20055.04;20864.53;5884.52;31146.04;10092.62
2015-03-01;2657071.26;24346;31668.34;46666.65;46073.41;42581.15;41273.33;41641.47;28762;31204.8;26609.7;2462.05;8041.7;43820.78;38955.63;54576;12156.43;23124.74;24044.95;12429.54;25055.4;46342.06;5463.67;42643.13;19293.66;33858;30983.49;34179.42;24670;27529.18;49849.07;23612.72;4922.27;29738;23207;19019;11510.85;8046;25240.71;36960.29;29522.54;17174.88;3268;11124.55;16509;27451.48;45090.03;35366.57;29310.02;14446.93;21668.19;19383.85;18408.79;22091;25377;50517.87;27495.22;9237.78;40765.36;11984.44;27169.63;35864.33;29936.06;31948.57;30873.27;56842;4156;31861.68;24322.53;28049.95;30344.06;19817;40091.32;19103.29;41173.23;16738.82;16075;23552.89;24102.73;27461.24;22878.9;24223.8;24063.73;21625;2787.26;33946.56;6247.46;23727.22;41500;25328;13407.32;20875.07;26387.35;4347.23;28056.88;26892;19732.4;4419.41;29478.5;26595;20092.09;23126.57;5365.37;32581.87;11146.6
2015-04-01;2280771.09;20558;26967.06;39309.19;39506.62;36765.57;34552;34231.77;23858;25918.83;23127.23;1408.1;7294.61;36275.69;33611.78;44688.83;10283.65;19679.16;20675.52;10893.8;21248.9;40957.77;5596.51;36786.82;18418.7;29378;25472.69;29464.61;20322;23572.99;41877.4;21182.6;4036.78;26270.49;21371.47;17199;10577;7593;21863.98;30895.62;25395.25;15087.85;2922;9774.91;14134;23849.41;39904.68;27672;24715.05;12438.74;17950.9;16594.65;16211.11;18938;23064.81;42769.65;23717.57;10967.63;34212.94;11308.07;24463;31061.78;30074.31;26327.52;24484;41263;4163;28387;21446.66;23861.75;25950.43;18152;32611.77;14829.24;35336.7;14033.83;14368;20420.98;19740.13;24383.45;18727.98;19839.3;19979.74;19172;2492.16;29958.99;6191.13;22104.12;37928;22737;12149.72;19099.52;21951.35;2932.19;23783.9;22274;15852.02;4199.18;26354.83;22288;16820.64;21175.2;4015.81;28031.83;10033
2015-05-01;2068023.43;18514;25170.03;35995.11;34532.15;31350.02;31732;30739.37;21608;24308.57;20876;1267.57;6717.8;34031.5;30804.54;39862.43;9530;18092.98;19928.31;11238.97;19417.95;35800.55;6205.2;32456.38;18857.68;26333;22351.22;26777.89;18007;20880.1;39059.44;19466;3476.94;23266.77;18781.4;16605;9897;7241;19695.84;27583.5;22379.36;13927.22;2800;8851.29;13069;23817.99;34653.94;26538;22198.38;11323.98;16006.46;15664.26;14169.18;17396;20516.31;37950.89;20940.24;9856.56;31424.8;10653.19;21908;26989.51;26075;24136.92;22730;35825;4603;24461.12;19517.86;19599.34;20774.66;17455;28719.82;13167.72;31803.84;12918.14;14118;18245.83;19271.43;21537.61;18436.12;19521.87;17900.67;16926.96;2883;26502.99;6431.49;20416.58;33125;18684;11699.93;17882.93;19204.6;2809.69;21894.53;21239;15148.82;4155.94;24433.1;20347;14806.23;19581.85;3959.72;23411.99;10165.4
2015-06-01;1927421.02;16573;23158.37;33899.44;31352.63;29675.23;29915;26569.63;20988;23033.69;19700;1167.69;6482;29030.02;27963.22;37231.51;9077.54;17517.32;18549.38;10449.55;17675.83;32963.18;5371.95;29595.46;18327.95;23978;20637.13;24559.26;17347.51;19377.22;35431;18161.78;3777.71;20883.75;16263.29;15503;9000;9293.71;18156.46;25403.84;20445.79;12889.53;2686;8181.06;11813;24465;32065.75;24963;21016.52;10691.62;14947.06;14810.31;13017.13;14254.06;18990.65;32675.53;18741.55;8081.27;28899.39;10145.45;20233;25059.63;24131.63;22006.56;22260;34235;5656;23685.4;18348.93;18837.92;20246.08;16529;27156.59;12335.38;29105.95;11925.4;13940;16648.15;18100.53;22657;17875.2;18936.21;16727.06;15359.52;2312.94;24109.57;5814.1;19224.83;30493;17739;10931.25;17863.42;18430.18;2799.92;19528.87;19614;14005.71;3978.01;22596.29;18391.03;13673.06;18548.31;4541;21058.67;11950.82
2015-07-01;2006169.6;16689;24411.9;34507.82;32277.46;30178.08;30975;28697.47;21673;24326.58;20749;1195.71;6588.25;32221.33;28857.28;38512.27;9890.32;20905.73;19863.04;11821.85;18656.54;34084.96;4487.38;31217.17;19332.76;24931;20999.59;25746.53;18273.31;20140.16;36510.28;17538.92;3616.22;22538.15;16685.13;16112;9590;10073.72;18918.8;25820.92;21374.66;13525.27;1483;8598.5;12282;22148.07;33497.59;25203;21893.58;11110.51;15579.62;15426.46;13422.57;17157.03;19853.35;35773.77;19709.62;8271.32;30665.22;10753.1;20575;26440.93;24710.8;23454.54;21353;34943.56;3738;24197.76;19023.84;19705.68;22876.58;17011;28018.82;13261.12;29475.22;12211.29;15015;17402.74;19590.03;22514.64;18454.18;19549.72;17159.58;15801;3797.22;25278.02;5864.96;19732.27;32105;18409;11470.87;18459.06;18978.68;2827.35;20957.55;20497;14515.37;4231.13;23037.06;19016.32;14037.94;19298.07;5731.61;22053.21;12045.06
2015-08-01;2081029.71;18016;25406.12;35117.2;35126.65;32330.98;31381;28025.39;21861;24423.84;21359;1811;6983.09;34065.07;30231.95;41612.9;10320.4;20681.99;20022.25;11141.49;19787.31;36438.01;4529.1;32679.06;19513.14;26685;22468.5;27876.03;18023;21417.73;37058.83;18841.4;4053.29;23844.54;17731.34;16374;9530;11049;19260.1;26961.63;22172.22;13638.49;2644;8666.19;12964;21898.1;36346.23;25170.5;21734.69;10501.04;16321.27;14855.99;14627.54;17465.35;20979.47;39169.19;20631.86;7252.61;31610;9577.76;22324;28846.42;26138.62;24508.64;21651;35551.58;3461;23944.25;21570.3;20339.46;22772.13;17276;28809.29;14409.8;32390.04;12329.05;15083;18699.44;19219.35;24105.62;18557.53;19659.83;17324.68;16945;2735.4;27007.26;5978.15;19995.2;33372;19314;11382.38;19486.45;19606.81;3006.27;21969.66;21174;15021.19;4124.08;23914.64;19647.3;14886.15;19654.05;6808.46;22940.6;10824.82
2015-09-01;2139462.8;19087;24466.12;37672.84;36091.64;33932.48;31947;29046.67;23476;25126.49;21948;1054;6990.27;35126.99;29935.14;43768.45;10466.85;20611.11;21166.72;11604.3;20170.39;37694.76;5537.08;34475.5;19334.85;27391;23361.16;28270.85;18824;21427.87;38210.24;20045.53;4954.6;23739.41;17658.16;16725;9990;10296;19032.93;28142.72;23783.55;14055.12;2958;9107.73;13116;23733.76;37823.87;26220.1;22794.69;11141.16;17534.34;15442.1;14698.99;18095.17;21874.42;39687.05;20832.67;6185.38;32990.34;10544.22;22265;30413.05;26810.13;25350.38;20916;37359.2;3507;25706.15;22285.89;20764.77;22728.7;17740;30913.8;14065.55;32362.39;12824.73;16626;19003.98;19612.19;23602.59;19373.62;19884;17701.06;17091.2;2357.55;28083.58;7926.07;20647.95;33898;21875;11886.01;19789.98;20967.54;2075.42;22338.16;22033;16181.42;4000.37;24260.4;18932.2;15447.64;20547.52;3304.95;22754.81;9829.09
2015-10-01;2346203.75;21750;25337.24;39475.25;40917.95;37237.63;34147;32993.7;25177;26390.05;23138;2041;7513.22;36038.61;35194.08;49561.45;10881;21671.66;22821.69;10298.95;22190.41;41470.6;5048.53;40127.31;21410.45;29581;26259.31;31356.8;20468;24004.24;39876.16;22808.07;5362.75;26713.19;19722.59;18363;11060;9201;20914.82;29383.19;26337.55;15192.75;3110;9671.57;14449;26512.96;41124.24;28583.84;24979.08;11914.09;19010.71;16367.61;16459.92;20087.71;22674.35;44526.08;23295.87;4102.43;36206.3;7207.91;25235;32256.45;28200.45;27879.33;22953;38615.25;4055;32557.57;23317.57;24027.86;25161.82;19905;33931.45;18571.78;35401.85;13939.87;16854;21481.21;20744.9;27259.34;19943.54;20569.3;19500.53;18733;2861.47;31746.53;7059.79;22631.14;38531;25358;13020.39;20533.62;23023.44;3441.33;24039.51;24088;16971.6;4294.76;26565.47;22703.95;17242.8;21712.38;6617.45;28984.22;13961
2015-11-01;2354538.71;23465;27165.89;39063.34;41717.98;37391.23;34220;33029.24;26166;26410.28;23806;1858;7616.53;37754.98;35588.96;49426.94;10932.48;22309.89;21357.88;10577.71;21390.02;41750.49;4836.33;39243.03;18682.51;30410;26486.88;32105.95;20558;24380.28;41829.15;22959.82;4337.34;26505.95;19921.53;17933;11200;8206;20884.61;31677.78;27652.8;15064.5;2968;9947.14;14301;27881.32;40464.51;28188.8;24552.16;11357.41;19264.32;14326.66;16990.06;20030.42;23390.51;44281.23;23376.88;5042.82;36066.28;9688.89;25764;32310.23;27814.25;27567.6;22138;39268.79;3268;32265.94;22831.68;24299.5;25263.42;19329;33913.85;18395.28;36216.72;14145.93;16175;21534.49;21303.21;27191;18026.85;22126.86;20119.04;19026;2652.7;32016.61;6311.95;22411.81;37905;25238;13058.84;20291.17;23159.49;3008.75;24782.46;24130;17703.39;4260.39;25437.87;23153.15;17637.06;21309.29;6607.35;29339.16;13836.94
2015-12-01;2705778.32;26707;32398.84;44498.68;47921.71;43617.98;40205;38968.41;31223;29709.14;27052;1844;8586;44385.17;42087.01;54986.34;10397.84;25598.26;24822.6;11744.53;24373.78;50408.77;4391.01;45242.67;18670.96;35688;31849.91;36282.14;24782;26091.2;49583.24;26017.19;4435;32182.76;22964.28;18729;11240;15398;24363.3;37328.03;30838.88;17572.39;3167;10863.31;16752;31497.53;47419.05;33310.72;29242.75;14207.43;22965.13;14575.78;18506.37;23524.81;28852.64;52420.16;26840.18;5191.22;41230.31;13016.68;28573;37563.16;33058.75;32199.06;30007;45830.89;3635;38276.78;25110.46;28429.3;30399.97;20193;39559.96;17967.07;42516.55;16806.49;18321;24796.7;21276.99;32063.31;22173.86;22833.9;24349;22830;2784.68;36649.25;6644.04;24604.48;44568;27128;13504.1;19783.81;25883.28;1734.45;28020.6;27410;21771;4567.91;30178.77;27822.91;20566.51;22453.41;4550.9;33287.14;14324.81
2016-01-01;2568858.53;23980;29435.18;42817.59;46459.8;41651.87;38586;36999.12;28817;28252.52;25248;1787;7920.69;38659.52;39151.98;52417.27;9965.84;25437.1;24260.69;10618.34;22993.62;46514.02;4578.15;42980.58;17094.73;33440;29434.31;34550.14;23806;27218.88;45413.88;24905.69;4261.62;29748.97;22024.3;17880;11350;14280;23038.94;35350;29708.23;16367.66;3129;10314.69;16069;28573.11;43602.01;31294.09;27613.23;13258.94;20678.62;14386.53;18979.91;24652.88;25929.39;48455.93;25782.27;5556.65;38233.84;11233.15;28449;35736.34;31042.38;30719.98;27800;50031;6084;37426.58;23295.87;26763.23;29349.7;19349;36258.39;20220.8;39333.34;15490.52;17764;24044.41;20816.1;28133.72;22657.18;18849.58;22633.78;21280;2691.56;35546.62;6386.56;24047.5;41754;27054;12473.36;19860.29;24715.53;3257.58;26969.15;26189;20120.16;4177.4;28396.74;24403;19690.72;21500.42;3092.58;30878;14977
2016-02-01;2698429.2;25776;31480.53;45100.98;49381.16;44513.06;41697;40513.52;30560;29442.36;26329;1243;8951.85;39822.4;41857.74;58659.84;11526.72;22421.19;22830.8;11190.62;24626.01;48121.11;4069.86;43468.18;16800.68;33741;30088.41;36746.82;26388;28369.92;46945.89;26162.54;4058.47;31167.3;24279.82;18081;13640;15396;24726.85;38545;31183.3;16801.37;3118;10264.29;17044;33308.96;46335.21;33912.51;29946.08;15128.36;22566.67;16368.37;19503.72;26725.22;28123.74;52491.41;26680.14;5603.88;39440.63;13108.57;30392;36697.61;30486.13;32671.61;30970;53710;4807;40368.4;26082.11;25962.18;30746.11;19637;39525.22;16619.2;40157.28;16818.58;17740;25045.08;21404.38;27987.89;22525.5;18610.37;23885.53;20989;2720.68;38281.22;6235.82;22866.69;43444;29551;12607.16;19836.29;26061.34;2885.69;28690.37;27723;21326.28;4162.61;29319.46;28343;19844.03;21654.19;5080.03;32422.11;15161.05
2016-03-01;2769464.11;25589;32189.96;46289.33;50525.65;45094.82;40575;40591.29;30924;31364.76;27684;1959;12242.18;43166.5;42075.26;58810.37;10688.29;23407.89;24660.11;13768.61;25482.08;48537.4;6999.68;45476.02;18998.57;36217;30498.53;36928.83;26583;29651.42;47339.27;26572.53;4017.34;31863.21;26730.91;18860;11690;21148;25184.16;38776;31527.66;16411.48;3289;9858.47;17582;33111.13;48776.48;34272.86;31948.78;15302.78;21264.11;19476.48;20013.35;24845.05;28970.52;51710.49;27758.02;7162.79;42539.09;11589.23;30475;37157.1;33008.56;34456.79;30850;49730.95;2208;40212.75;26595.94;27464.37;31390.18;20509;40695.17;19239.07;42481.56;17040.01;18577;25964.95;23579.49;22360.06;24175;20438.96;22328.3;23112;2814.96;37955.17;6558.24;24411.07;44247;28556;13324.06;20208.88;27048.99;1811.57;29731.13;28746;22180;4350.35;31720.91;28521;19809.01;22650.06;3933.68;34213.02;16053.09
2016-04-01;2701015.2;25305;32869.31;43693.78;49956.68;44397.76;39288;37454.87;30476;29571.58;27181;1810;8638.47;42880.16;40869.33;56891.14;10419.69;24920.35;24309.75;13187.99;24472.83;47757.57;6349.75;44336.42;21017.38;35891;30154.85;36944.22;23991;29865.14;45250.92;27145.41;4074.91;32236.16;24361.13;18348;12412.52;19137;23463.82;38165;30830.77;16942.7;3257;9512.42;15815;33189.81;47546.7;31621.78;29267.25;13922.61;18499.9;15826.09;19377.06;25928.4;28378.77;52024.33;28571.41;5578.32;41090.22;13066.4;30583.53;38465;32753.56;32359.57;28982;48934.62;2564;37213.42;24127.17;27366.3;30118.72;20040;38805.47;18759.07;42275.7;16353.89;16350;25628.38;21824.7;27236.1;21842.86;20461.16;23167.72;22935;2810.46;37423.04;6379.32;25497.34;44639;29177;12300.07;18763.09;26355.65;1493.51;28656.29;28618;21541.27;4553.91;30836.59;27427;20191.49;21649.41;5998.88;32461.64;15351.47
2016-05-01;2023560.59;18404;22994.22;36053.21;35840.83;30732.22;30102;28110.38;21799.39;22540.24;19158;1867;6519;31019.94;29054.56;40198.4;8980.08;18443.51;20677.95;11407.76;18303.8;33223.36;4382.11;32355.99;19449.33;25914;21567.38;27376.13;17647;21147.25;33245.43;18397.57;2844.99;22441.86;16970.27;15930;9047.48;14693;17581.86;26913.48;22689.94;13810.88;2884;7786.33;12034;23030.22;34582.61;24770.41;21470.37;11080.72;14528.87;15308.38;14119.35;21097.82;19931.7;35447.61;19779.73;5940.05;30681.72;9599.1;22334.77;26760.96;22407.38;23755.47;21612.17;33982.6;3483;27799.48;19251.3;19778.72;23209.23;17784;28734.86;14325.62;30701.85;12120.56;15247;18814.69;17343.84;21163.52;18251.01;17732.19;17576.72;16353;2495.09;26667.74;5838.97;19578.24;32213;21469;11325.65;18405.76;19508.13;2448.32;20560.52;20177;15078.61;4136.61;22347.74;19281;15018.13;18745.12;5402.62;24819.74;13610.94
